,id,dateTime,Tamb,TtopTestTankHPCir,TbottomTestTankHpCir,TtopSourceTank,TloadTankMix,TTopTestTankLoadCir,TloadMix,TbottomSourceTank,TbottomTestTankLoadCir,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,flowHP,flowLoad,Load_kW,Heat_Capacity_kW,electrcity_kW,COP
40,565,2021-03-01 15:07:14,22.15,26.1404,22.5218,22.488,21.812,26.4788,23.6712,20.9673,21.7106,24.5166,23.9417,23.164,22.7246,22.2852,26.8849,26.9526,26.648,25.8359,25.3623,-0.463734,-0.25497,-0.0013988136466127564,-0.0019295956861634187,0.0053387451171875,
41,566,2021-03-01 15:07:16,22.1838,26.1404,22.5218,22.5218,21.7782,26.4788,23.6712,20.9673,21.7444,24.5166,23.9417,23.164,22.7246,22.2852,26.8849,26.9865,26.648,26.1066,25.3623,-2.82574,1.32313,0.007207154790732329,-0.011757353546394502,0.005442167282104492,
42,567,2021-03-01 15:07:18,22.15,26.1743,22.4542,22.488,21.8458,26.4788,23.6712,20.9335,21.7106,24.5166,23.9417,23.1302,22.6908,22.2852,26.8849,26.9865,26.6142,25.8697,25.3623,4.26027,0.534077,0.0029300474406479247,0.018224202829342923,0.0054740867614746095,
43,568,2021-03-01 15:07:20,22.15,26.1404,22.4542,22.488,21.8796,26.445,23.7726,20.9335,21.7106,24.5166,23.9079,23.1979,22.6908,22.2852,26.8849,26.9526,26.6142,25.9036,25.3623,1.89827,2.11217,0.011505622770069121,0.008046252945437751,0.005341294288635254,
44,569,2021-03-01 15:07:21,22.15,26.1404,22.488,22.5218,21.812,26.4788,23.705,20.9673,21.7106,24.5166,23.9079,23.1302,22.7246,22.2514,26.9188,26.9865,26.6142,25.8021,25.3623,4.26027,1.32313,0.007258941445043483,0.017892550849141722,0.005849883556365967,
45,570,2021-03-01 15:07:23,22.15,26.1404,22.5218,22.5556,21.8796,26.4788,23.6374,20.9673,21.7106,24.5166,23.9079,23.164,22.7584,22.2514,26.8849,26.9526,26.6142,25.8697,25.3623,-0.463734,2.11217,0.011587764128980141,-0.0019295956861634187,0.0038840057849884035,
46,571,2021-03-01 15:07:25,22.15,26.1404,22.5218,22.488,21.8796,26.4788,23.6712,20.9673,21.7106,24.5166,23.9079,23.164,22.7246,22.2514,26.9188,26.9526,26.6142,26.1404,25.3623,-2.82574,1.32313,0.007258941445043483,-0.011757895073941996,0.003843230962753296,
47,572,2021-03-01 15:07:26,22.15,26.1743,22.488,22.5218,21.9134,26.445,23.6374,20.9673,21.7106,24.5504,23.9755,23.164,22.7584,22.2514,26.9188,26.9526,26.6142,25.8697,25.3623,-2.82574,1.32313,0.007207485503421389,-0.011977872274103898,0.004465108871459961,
48,573,2021-03-01 15:07:28,22.15,26.1404,22.488,22.5218,21.8796,26.445,23.7388,20.9673,21.7106,24.4828,23.9755,23.164,22.6908,22.2514,26.9188,26.9865,26.6142,26.1404,25.3961,-0.463734,-0.25497,-0.0013888979758658268,-0.001947619323534867,0.003901777744293213,
49,574,2021-03-01 15:07:30,22.15,26.1404,22.5218,22.488,21.8796,26.4788,23.705,20.9673,21.7444,24.5166,23.8741,23.164,22.7246,22.2852,26.9188,26.9526,26.6142,25.9036,25.3623,-5.18774,0.534077,0.0029091439308079714,-0.021586169495739826,0.0036822764873504638,
50,575,2021-03-01 15:07:32,22.15,26.1404,22.5218,22.5218,21.7782,26.4788,23.7388,20.9673,21.7106,24.5166,23.9079,23.164,22.7246,22.2852,26.9188,26.9865,26.6142,25.9374,25.3623,-0.463734,1.32313,0.007258941445043483,-0.0019295956861634187,0.0053851609230041505,
