,id,dateTime,Tamb,TtopTestTankHPCir,TbottomTestTankHpCir,TtopSourceTank,TloadTankMix,TTopTestTankLoadCir,TloadMix,TbottomSourceTank,TbottomTestTankLoadCir,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,flowHP,flowLoad,Load_kW,Heat_Capacity_kW
27,5973,2021-02-15 14:57:21,23.1302,24.6519,20.4267,18.7382,24.3475,35.2212,32.4062,15.431,20.1227,20.6294,20.5619,20.4605,20.4943,20.393,36.9181,25.7682,22.0824,21.2376,20.9335,-2.825737091414544,-0.25497039150178974,-0.004438840161508368,-0.013710504698010707
28,5974,2021-02-15 14:57:23,23.0964,24.6181,20.4605,18.7044,24.3813,35.2551,32.4401,15.431,20.1227,20.6294,20.5619,20.4267,20.4943,20.393,36.9181,25.8359,22.0824,21.2714,20.9335,1.898269662232681,2.9012208599907954,0.05062144717440079,0.009063484381566636
29,5975,2021-02-15 14:57:24,23.0964,24.6519,20.4267,18.7044,24.3813,35.2551,32.4401,15.4647,20.1565,20.5957,20.5619,20.4267,20.4943,20.393,36.9181,25.8021,22.0824,21.2376,20.9335,6.622276415880069,1.3231252342444757,0.02303371194739218,0.03213284324489422
30,5976,2021-02-15 14:57:26,23.0964,24.6519,20.4605,18.7044,24.3813,35.2212,32.4401,15.4647,20.1227,20.5957,20.5619,20.4267,20.5281,20.393,36.8841,25.7682,22.0486,21.2376,20.9335,6.622276415880069,1.3231252342444757,0.02303460175856662,0.03187579266700976
31,5977,2021-02-15 14:57:28,23.1302,24.6181,20.4267,18.7044,24.3813,35.2212,32.4401,15.4647,20.1227,20.6294,20.5619,20.4605,20.5281,20.393,36.9181,25.8021,22.0486,21.17,20.9335,6.622276415880069,1.3231252342444757,0.02303460175856662,0.031874312918918346
32,5978,2021-02-15 14:57:29,23.0964,24.6519,20.4605,18.7044,24.3813,35.2212,32.4401,15.431,20.1227,20.5957,20.5619,20.4605,20.5281,20.393,36.9181,25.8021,22.0824,21.2038,20.9335,1.898269662232681,1.3231252342444757,0.02303460175856662,0.009137167701774683
33,5979,2021-02-15 14:57:31,23.0964,24.6519,20.4605,18.7044,24.3813,35.2551,32.4401,15.431,20.1227,20.5957,20.5619,20.4267,20.4943,20.393,36.8841,25.7682,22.0824,21.2038,20.9335,1.898269662232681,1.3231252342444757,0.023086320339857167,0.009137167701774683
34,5980,2021-02-15 14:57:33,23.1302,24.6519,20.4267,18.7044,24.3813,35.2212,32.4062,15.4647,20.1227,20.5957,20.5619,20.4267,20.4943,20.393,36.8841,25.7682,22.0824,21.2376,20.9335,1.898269662232681,1.3231252342444757,0.02303460175856662,0.0092104234329542
35,5981,2021-02-15 14:57:35,23.1302,24.6519,20.4605,18.7382,24.3813,35.2212,32.4401,15.431,20.1227,20.5957,20.5619,20.4605,20.5281,20.393,36.8841,25.7682,22.0824,21.2038,20.9673,1.898269662232681,1.3231252342444757,0.02303460175856662,0.00913674353329647
36,5982,2021-02-15 14:57:36,23.0964,24.6519,20.4605,18.7044,24.3813,35.2212,32.3723,15.4647,20.1227,20.5957,20.5619,20.4605,20.4943,20.393,36.9181,25.7682,22.0824,21.2038,20.9673,1.898269662232681,1.3231252342444757,0.02303460175856662,0.009137167701774683
37,5983,2021-02-15 14:57:38,23.0964,24.6519,20.4267,18.7044,24.3813,35.2551,32.4401,15.4647,20.089,20.5957,20.5619,20.4605,20.5281,20.393,36.952,25.8021,22.0824,21.2376,20.9673,4.260273039056376,1.3231252342444757,0.023138777464992103,0.020671847133438472
38,5984,2021-02-15 14:57:40,23.1302,24.6519,20.4605,18.7044,24.3813,35.2551,32.4062,15.4647,20.1227,20.5957,20.5619,20.4267,20.4943,20.3592,36.9181,25.7682,22.0824,21.2038,20.9335,1.898269662232681,0.5340774213713702,0.0093187569225863,0.00913674353329647
39,5985,2021-02-15 14:57:41,23.1302,24.6519,20.4605,18.7382,24.3813,35.2551,32.4062,15.431,20.1565,20.6294,20.5619,20.4605,20.4943,20.393,36.8841,25.8021,22.0824,21.2038,20.9335,-0.4637337145910134,2.9012208599907954,0.05050609258688349,-0.00223204115951448
40,5986,2021-02-15 14:57:43,23.1302,24.6519,20.4605,18.7382,24.3813,35.2551,32.3723,15.431,20.1227,20.5957,20.5619,20.4605,20.4943,20.393,36.9181,25.8021,22.0824,21.2376,20.9673,4.260273039056376,2.9012208599907954,0.05062144717440079,0.020505528226107423
41,5987,2021-02-15 14:57:45,23.1302,24.6519,20.4267,18.7382,24.3813,35.2551,32.4062,15.4647,20.1227,20.5957,20.5619,20.4605,20.4943,20.3592,36.8841,25.8021,22.0824,21.2376,20.9335,1.898269662232681,2.9012208599907954,0.05062144717440079,0.0092104234329542
