,id,dateTime,Tamb,TtopTestTankHPCir,TbottomTestTankHpCir,TtopSourceTank,TloadTankMix,TTopTestTankLoadCir,TloadMix,TbottomSourceTank,TbottomTestTankLoadCir,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,flowHP,flowLoad,Load_kW,Heat_Capacity_kW,electrcity_kW,COP,nDis,timeStamp_Temp,timeStamp_watt,entropy_kJ/K,entropy_kJ,nStratCharging,TotalTanksEnergyForAvailability_kJ,DisEntropy_kj/K,DisEntropy_kj,nStratDischarge,DisTotalTanksEnergyForAvailability_kJ
15,7830,2021-04-19 11:39:09,21.6768,27.3588,23.705,13.037,21.2038,31.6266,26.648,10.9816,21.2038,30.5761,30.7455,29.3227,23.8064,22.7922,30.4067,30.3728,30.1018,30.3728,30.7116,941.976,1.32313,0.015646700759108366,3.9602339689352952,1.306724365234375,2.9434211001298682,0.029980256690127542,0.001388888888888889,0.001388888888888889,-80.90590676397355,-1769.3969654475065,6.291108316369756,47061.81719671203,93.36935187376984,2001.8010758956286,-2.123122101709293,77632.0782158412
16,7833,2021-04-19 11:39:14,21.6768,27.3927,23.7726,13.0707,21.2038,31.5927,26.6819,10.9479,21.2038,30.5761,30.7455,29.4581,24.0093,22.7922,30.305,30.3728,30.034,30.2711,30.7116,941.976,0.534077,0.006295508936638963,3.9237076443545527,1.3089068603515626,2.9148239185616593,0.032317026589379044,0.001388888888888889,0.0016666666666666668,-79.58566593937202,-1734.3309057757197,5.900999590561588,47072.94800958742,95.91978281645244,2102.600405652598,-2.001563722229118,77544.74058853656
17,7836,2021-04-19 11:39:19,21.6768,27.3927,23.7388,13.0033,21.2714,31.5249,26.6819,10.9479,21.2038,30.5083,30.7794,29.5936,24.2122,22.7922,30.3389,30.3728,30.2373,30.305,30.6438,941.976,2.11217,0.0247374733256018,3.9603423556551194,1.3138177490234375,2.919898294050439,0.03398649932405026,0.001388888888888889,0.001388888888888889,-82.63070590984684,-1794.8478090867925,5.805251218091849,47152.5387163546,96.75756731512239,2062.7258521042977,-1.7764988170741007,77473.89344358756
18,7840,2021-04-19 11:39:26,21.7106,27.4604,23.705,13.0033,21.2038,31.4232,26.648,10.9142,21.2038,30.5083,30.6777,29.7291,24.6857,22.826,30.3389,30.3728,30.1018,30.2373,30.5761,944.338,2.11217,0.024497362785033845,4.080374089501353,1.31842578125,2.931591581839152,0.036331036274100954,0.0019444444444444444,0.0019444444444444444,-80.80251267514596,-1738.4575826200976,5.326100129489812,47196.092339945535,101.36355620610297,2197.8350747953477,-1.6514636942775998,77296.80828045927
19,7843,2021-04-19 11:39:31,21.6768,27.5958,23.7388,12.9696,21.2038,31.3216,26.7157,10.8805,21.2038,30.4744,30.6438,29.8307,25.6329,22.826,30.3389,30.4067,30.034,30.1356,30.5422,944.338,2.90122,0.033319332537587266,4.190958305254328,1.330509033203125,2.9148321248529774,0.03901494538890129,0.001388888888888889,0.0016666666666666668,-78.26395674935452,-1651.9923604318813,4.908779586805139,47324.61781945704,107.58668310845653,2289.977707690517,-1.4702392521865622,77090.23586137309
20,7847,2021-04-19 11:39:38,21.6768,27.7989,24.1446,12.9359,21.2038,31.3216,26.7157,10.8805,21.2038,30.5083,30.6438,29.8985,26.5127,22.826,30.3728,30.305,29.9324,30.1018,30.4744,941.976,0.534077,0.006133657276482652,3.960775902534415,1.3471925048828126,2.967778712449016,0.04102579563582135,0.0019444444444444444,0.001388888888888889,-70.95480251586062,-1539.4032297912845,4.419933752743701,47436.85795731815,110.54580956257368,2352.749952157774,-1.366838899406177,76897.74729321289
21,7850,2021-04-19 11:39:43,21.6768,28.2052,24.1108,12.9359,21.2376,31.2538,26.7496,10.8469,21.17,30.4744,30.61,29.9662,26.9865,22.826,30.305,30.2373,29.9324,30.0679,30.4744,944.338,1.32313,0.015146046297176856,4.4489135818079655,1.358575439453125,2.9556819877119387,0.04303332058895765,0.001388888888888889,0.0016666666666666668,-49.34156003835247,-1059.199973092995,3.243261057425006,47485.009437890345,116.53850429126038,2454.840290084646,-1.2331851772380273,76750.32376852036
22,7853,2021-04-19 11:39:49,21.7106,28.6115,24.3813,12.9022,21.2038,31.186,26.7496,10.8132,21.2038,30.4067,30.5761,30.0001,27.4604,22.826,30.305,30.1695,30.0001,30.0679,30.3728,941.976,1.32313,0.014994925208418497,4.58476470306879,1.371471923828125,2.998823958608596,0.04538562458980755,0.0016666666666666668,0.001388888888888889,-28.018907222675033,-616.0916176428427,2.2336275810509267,47533.07600009561,121.73624460703097,2582.4444905871483,-1.1491720259798714,76512.31739961401
23,7857,2021-04-19 11:39:55,21.6768,29.1195,24.4828,12.8685,21.2714,31.0166,26.7834,10.7795,21.2038,30.3389,30.5083,30.0679,28.002,22.8598,30.2373,30.2711,29.8985,30.1356,30.3389,946.7,3.69027,0.04112196986564314,5.0507702053523245,1.38133056640625,3.0061934266368375,0.04779042203964875,0.0016666666666666668,0.0019444444444444444,-2.2770932931588996,-48.75265524993773,1.0920894516863315,47607.5007412525,124.83018430768175,2630.199682540416,-1.0561207619792419,76444.76915995529
24,7861,2021-04-19 11:40:02,21.6768,29.5259,26.0051,12.8348,21.2038,31.0166,26.7157,10.7458,21.2038,30.305,30.4405,30.0679,28.4083,22.8936,30.2711,30.2373,30.0001,30.1695,30.305,946.7,1.32313,0.014744100564004367,3.8352172318684583,1.3990841064453126,2.9923389801729297,0.05009421874556578,0.0019444444444444444,0.0019444444444444444,17.668153664851772,377.749533248279,0.32054354290326365,47676.43174031835,130.6055215652444,2843.294246128787,-1.0372542871626123,76235.40816725195
25,7865,2021-04-19 11:40:09,21.6768,29.9662,27.9682,12.8011,21.2038,30.9488,26.7157,10.7458,21.2038,30.305,30.4405,30.1018,28.9501,22.8936,30.2373,30.305,30.1018,30.1695,30.4744,946.7,2.90122,0.03210910771303469,2.1764269567351686,1.413056884765625,2.9405682067950907,0.05250312769877022,0.0019444444444444444,0.0016666666666666668,36.84962935613164,793.6953714512604,-0.3899674319185412,47813.68849016963,135.25145992615538,2969.1208841274374,-0.9734092269071934,76021.98468941308
26,7868,2021-04-19 11:40:14,21.6768,30.4067,28.0359,12.8011,21.2038,30.9149,26.7157,10.7795,21.2038,30.305,30.4744,30.1356,29.1872,22.8936,30.2373,30.305,30.1695,30.2034,30.4067,946.7,2.90122,0.031998989769432586,2.5825190335474137,1.4196353759765625,2.861284350817403,0.05418888105125324,0.001388888888888889,0.0019444444444444444,58.709718181550656,1285.555276706916,-1.2021515611332625,47866.46108083881,141.50683834925502,2997.145285454349,-0.8417575753925142,75846.2235377731
27,7872,2021-04-19 11:40:21,21.7106,30.7455,28.7808,12.7337,21.2376,30.9488,26.7496,10.7458,21.2038,30.305,30.3728,30.1695,29.4243,22.9274,30.2034,30.3389,30.2711,30.2711,30.3728,946.7,1.32313,0.014643675311885205,2.1400550024360805,1.4243344726562501,2.7984705656537185,0.05721325094676888,0.0019444444444444444,0.0019444444444444444,74.80258288791028,1590.714657305989,-1.6575537023372269,47919.31637398484,149.5200368597025,3257.5892477993557,-0.8342214150769265,75640.73327662444
28,7876,2021-04-19 11:40:28,21.6768,31.0166,27.9682,12.7337,21.2376,30.9149,26.7496,10.6784,21.2038,30.305,30.4067,30.2034,29.5598,22.9274,30.2711,30.4067,30.3389,30.305,30.3728,946.7,1.32313,0.014593454937450224,3.3206305980537967,1.4350404052734376,2.812672014260813,0.05963449277101392,0.0019444444444444444,0.001388888888888889,86.69670690695709,1891.8911103739474,-2.044052371704166,47987.7961927265,149.77070766539066,3145.6089624496767,-0.7140923522288943,75531.6618389459
29,7879,2021-04-19 11:40:33,21.7106,31.2538,28.984,12.7337,21.2376,30.8133,26.7496,10.6784,21.2038,30.305,30.4067,30.2034,29.6275,22.995,30.2373,30.3728,30.3728,30.3389,30.4744,946.7,2.11217,0.023055847418279034,2.4723860357965117,1.4459664306640625,2.743534145100997,0.06124439446661394,0.001388888888888889,0.0019444444444444444,97.68408409173318,2138.6798020294314,-2.3749045231598416,48024.87489212965,153.39237354806698,3274.7206505571344,-0.6822528072793574,75399.33917082052
30,7883,2021-04-19 11:40:40,21.6768,31.5927,29.7291,12.7,21.2376,30.8471,26.6819,10.6111,21.2038,30.2711,30.4405,30.2373,29.6953,23.0288,30.2373,30.4744,30.4744,30.3389,30.3389,946.7,2.90122,0.0317787199166758,2.0300246629487795,1.454451904296875,2.7032702339517276,0.06368550259566083,0.0019444444444444444,0.0016666666666666668,114.0669288309518,2414.4092584413675,-2.727588352257692,48056.56150734093,160.62075937762611,3453.2814792472536,-0.6378153425992648,75237.72096926691
31,7887,2021-04-19 11:40:47,21.6768,31.8977,29.5936,12.6663,21.2376,30.7794,26.7157,10.6111,21.2038,30.3389,30.4744,30.2373,29.7969,23.0964,30.305,30.5422,30.5422,30.3728,30.4067,946.7,2.90122,0.03155872977721533,2.5098625380447963,1.4544627685546876,2.6792243643506723,0.06536395502095027,0.0019444444444444444,0.0016666666666666668,126.47216906567199,2670.2561022964487,-3.015238028029649,48146.27053074626,162.87137317942754,3528.4551086480797,-0.6046805842700699,75053.09106577036
32,7891,2021-04-19 11:40:54,21.6768,32.135,29.9662,12.6326,21.2376,30.7794,26.6819,10.5774,21.2038,30.3389,30.4405,30.2711,29.8307,23.164,30.2711,30.6438,30.5761,30.4067,30.4067,946.7,2.11217,0.02297564551241922,2.362479871755368,1.4599683837890625,2.637621241296869,0.06771378841635545,0.0019444444444444444,0.0019444444444444444,137.13537862073753,2976.977412027516,-3.369393268411749,48183.28565996374,170.66554398633966,3662.4165310419885,-0.5466529466030918,74911.697993141
33,7894,2021-04-19 11:40:59,21.643,32.1689,30.1018,12.6326,21.2038,30.7794,26.6819,10.5437,21.17,30.3389,30.4744,30.2711,29.8985,23.2317,30.3389,30.6777,30.6438,30.4405,30.4405,946.7,2.11217,0.023056745059008444,2.251801042121118,1.4729118652343751,2.5929031031753142,0.06980545275127298,0.001388888888888889,0.0016666666666666668,136.5484425062026,2901.1738468429085,-3.1899183645241878,48246.643776900266,172.4973737709769,3742.663899990371,-0.5227197276060528,74831.85334619552
34,7898,2021-04-19 11:41:06,21.7106,32.474,30.0679,12.6326,21.2376,30.7455,26.6819,10.5437,21.2038,30.3389,30.4405,30.305,29.9662,23.2317,30.3728,30.7455,30.6777,30.4744,30.5083,941.976,1.32313,0.01434242385937304,2.6077732381574847,1.4763468017578125,2.5623769367034357,0.07214895044206514,0.0019444444444444444,0.0019444444444444444,150.26371206774328,3247.7931651983845,-3.5718067236254782,48294.00554182845,176.84763183585127,3751.237897826328,-0.45051782068118146,74754.99182033399
35,7901,2021-04-19 11:41:11,21.7106,32.6774,30.2034,12.5652,21.2714,30.7455,26.6819,10.5774,21.2038,30.305,30.4405,30.2711,30.0679,23.2993,30.5083,30.7455,30.7455,30.4405,30.4405,939.614,1.32313,0.01434242385937304,2.674640937410567,1.476414794921875,2.543079021575841,0.07458510611200851,0.001388888888888889,0.001388888888888889,159.2059793017562,3381.145074334882,-3.672910892850065,48325.79071030396,178.83855118859037,3906.5370952232843,-0.4564696985232818,74656.84646567774
36,7904,2021-04-19 11:41:16,21.6768,32.7452,30.2711,12.5989,21.2714,30.7455,26.6819,10.5774,21.2038,30.3728,30.4405,30.305,30.1356,23.3331,30.5083,30.8133,30.8471,30.5083,30.5083,949.062,1.32313,0.01434242385937304,2.701768098675296,1.479973876953125,2.512434589936461,0.07626250401262537,0.001388888888888889,0.0016666666666666668,159.8013846294722,3486.3363481358197,-3.7313321682998155,48404.79978714703,181.34898495737156,3952.115015915637,-0.417776952890902,74578.85570203316
37,7907,2021-04-19 11:41:21,21.6768,32.8131,30.305,12.5989,21.2376,30.7455,26.6819,10.5437,21.2038,30.3389,30.4744,30.305,30.1695,23.4007,30.4744,30.7794,30.881,30.5761,30.4744,941.976,1.32313,0.01434242385937304,2.7184473199098496,1.484330322265625,2.4957817916413383,0.07794338649020505,0.001388888888888889,0.001388888888888889,162.5079062302592,3545.777420190172,-3.72618605452136,48420.79806459435,186.11992427551803,3994.6670526906887,-0.363184519669822,74419.73380319125
38,7911,2021-04-19 11:41:28,21.7106,32.8809,30.034,12.5989,21.2376,30.7794,26.6819,10.5437,21.2038,30.3728,30.4405,30.305,30.2034,23.4345,30.5083,30.9149,30.9149,30.6777,30.61,951.424,1.32313,0.014392670025067698,3.1164676855341127,1.4897784423828124,2.494201589378382,0.08029418302488164,0.0019444444444444444,0.0016666666666666668,163.10190760767063,3480.5529019586247,-3.510164299758889,48499.77260282168,185.52107481145984,4061.3617868071105,-0.3530303901816284,74355.08970307595
39,7914,2021-04-19 11:41:33,21.6768,32.9826,29.8985,12.5989,21.2376,30.7794,26.6142,10.5437,21.2038,30.3728,30.4405,30.305,30.2373,23.5021,30.61,30.9488,30.9488,30.8133,30.61,946.7,0.534077,0.005809553127038222,3.3595187073408046,1.49301953125,2.4769465559423325,0.08240091714291024,0.001388888888888889,0.0016666666666666668,165.8444229011764,3513.010373797856,-3.4567583344025725,48563.09669603489,189.27587079885464,4148.047389699049,-0.32409619134701223,74280.80790657474
