,id,dateTime,Tamb,TtopTestTankHPCir,TbottomTestTankHpCir,TtopSourceTank,TloadTankMix,TTopTestTankLoadCir,TloadMix,TbottomSourceTank,TbottomTestTankLoadCir,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,flowHP,flowLoad,Load_kW,Heat_Capacity_kW,electrcity_kW,COP,nDis,timeStamp_Temp
1856,5546,2021-03-16 10:40:55,22.0486,36.0016,31.5927,14.5541,22.4204,35.2212,23.2993,9.16307,31.2877,36.2053,36.2392,35.6623,35.1194,30.2373,36.2392,36.375,36.3071,36.2053,36.2053,-0.463734,2.90122,0.012954207808773856,-0.002351342872554989,0.00530723237991333,2.788028519441506,nan,0.001388888888888889
1857,5548,2021-03-16 10:40:58,22.0148,36.0016,31.5588,14.6216,22.3866,35.2551,23.2655,9.16307,31.2877,36.0356,36.0356,35.6962,35.1194,30.2373,36.2392,36.375,36.341,36.2053,36.375,6.62228,0.534077,0.0024052537861287606,0.033837717290132616,0.005474627494812012,2.788041805343044,nan,0.0008333333333333334
1858,5551,2021-03-16 10:41:04,22.0486,36.0356,31.5927,14.5541,22.488,35.2551,23.2993,9.16307,31.3555,36.0356,36.1713,35.6623,35.1194,30.2373,36.2392,36.4089,36.375,36.1713,36.3071,6.62228,0.534077,0.0023639156152162138,0.033836922223468895,0.007508577346801758,2.788074100813126,nan,0.0016666666666666668
1859,5553,2021-03-16 10:41:07,22.0148,36.0016,31.5927,14.5879,22.3528,35.2212,23.2317,9.16307,31.3216,36.0695,36.2053,35.6962,35.1194,30.2373,36.2392,36.375,36.2392,36.2053,36.375,-0.463734,2.11217,0.009349286562469944,-0.002351451048133748,0.005765568733215332,2.7880559489046917,nan,0.0008333333333333334
1860,5554,2021-03-16 10:41:09,22.0486,36.0016,31.5927,14.6216,22.488,35.2212,23.2655,9.16307,31.2538,36.2392,36.0695,35.6623,35.1194,30.2373,36.2392,36.4428,36.2731,36.2053,36.3071,4.26027,2.90122,0.013066497561803126,0.021601511857357546,0.0033206984996795655,2.788061015020441,nan,0.0005555555555555556
1861,5557,2021-03-16 10:41:14,22.0486,36.0016,31.6266,14.5879,22.4204,35.2212,23.2655,9.19674,31.2538,36.1713,36.2392,35.6623,35.1194,30.2373,36.2053,36.4089,36.2731,36.2053,36.341,-0.463734,1.32313,0.005959105107144088,-0.0023332634143274013,0.0048500442504882816,2.7880394232248333,nan,0.001388888888888889
1862,5559,2021-03-16 10:41:17,22.0148,36.0356,31.5588,14.5879,22.3866,35.2212,23.2993,9.16307,31.3555,36.1034,36.2053,35.6962,35.1194,30.2711,36.2392,36.375,36.375,36.2053,36.1713,-2.82574,1.32313,0.005805487523805658,-0.014549117361612574,0.004974242687225342,2.788002321633103,nan,0.0008333333333333334
1863,5561,2021-03-16 10:41:21,22.0486,36.0016,31.5927,14.6216,22.4542,35.2212,23.2993,9.19674,31.3555,36.1034,36.0695,35.6623,35.1194,30.2373,36.2053,36.4089,36.2392,36.2053,36.2392,-5.18774,1.32313,0.005805487523805658,-0.026304207743379653,0.004922505378723145,2.7879542530827255,nan,0.0011111111111111111
1864,5563,2021-03-16 10:41:24,22.0148,36.0016,31.6266,14.5879,22.4542,35.2212,23.2655,9.16307,31.2877,36.0695,36.1713,35.6962,35.1194,30.2711,36.2392,36.375,36.4089,36.2053,36.375,-0.463734,0.534077,0.002384701761288877,-0.0023333707581449227,0.005464324951171875,2.787936947516326,nan,0.0008333333333333334
1865,5566,2021-03-16 10:41:29,22.0486,36.0016,31.6266,14.5879,22.4204,35.2551,23.3331,9.19674,31.3893,36.2731,36.0695,35.6962,35.1194,30.2373,36.2053,36.341,36.3071,36.2053,36.3071,4.26027,1.32313,0.005805350979171045,0.021435417989961052,0.005192282676696777,2.787953127075863,nan,0.001388888888888889
1866,5567,2021-03-16 10:41:31,22.0824,36.0016,31.6266,14.6553,22.4542,35.2551,23.2993,9.16307,31.3893,36.0695,36.2053,35.6962,35.1194,30.2373,36.2053,36.375,36.375,36.2053,36.3071,-0.463734,1.32313,0.005805350979171045,-0.0023331560446515185,0.0055312952995300296,2.787931340548829,nan,0.0005555555555555556
1867,5570,2021-03-16 10:41:36,22.0148,36.0016,31.5927,14.5879,22.4542,35.2212,23.2317,9.16307,31.3216,36.0356,36.0356,35.6962,35.1194,30.2373,36.2053,36.4428,36.2731,36.2053,36.1374,1.89827,1.32313,0.0058566883960101965,0.009625537444183195,0.005137530326843262,2.7879283313061762,nan,0.001388888888888889
1868,5573,2021-03-16 10:41:41,22.0486,36.0016,31.5249,14.6216,22.4542,35.2212,23.2317,9.16307,31.3555,36.1374,36.0695,35.6962,35.1194,30.2373,36.2053,36.4428,36.375,36.2053,36.375,4.26027,1.32313,0.005805487523805658,0.021933699592150552,0.004804163455963135,2.7879423519756177,nan,0.001388888888888889
1869,5575,2021-03-16 10:41:45,22.0486,36.0016,31.5927,14.5541,22.4204,35.2212,23.2655,9.19674,31.3555,36.1374,36.1374,35.6962,35.0855,30.2373,36.2053,36.4089,36.3071,36.2053,36.2053,6.62228,1.32313,0.005805487523805658,0.03357797978596233,0.005430851936340332,2.7879665671527913,nan,0.0011111111111111111
1870,5578,2021-03-16 10:41:50,22.0486,36.0016,31.5927,14.5879,22.4542,35.1872,23.2655,9.16307,31.3555,36.0356,36.2053,35.6962,35.1194,30.2373,36.2053,36.375,36.341,36.2053,36.2392,-0.463734,2.90122,0.012617699899691727,-0.002351342872554989,0.0057369604110717775,2.787941699998941,nan,0.001388888888888889
1871,5579,2021-03-16 10:41:52,22.0148,36.0016,31.5927,14.5541,22.4542,35.2212,23.2993,9.16307,31.3893,36.1713,36.0356,35.6623,35.1194,30.2373,36.2392,36.375,36.2731,36.1713,36.3071,1.89827,0.534077,0.0023227615351824795,0.009625537444183195,0.005773488998413086,2.787932165733952,nan,0.0005555555555555556
1872,5581,2021-03-16 10:41:55,22.0148,36.0016,31.6266,14.6216,22.3866,35.2551,23.2655,9.16307,31.2877,36.1374,36.1374,35.6623,35.1194,30.2034,36.2053,36.341,36.375,36.2053,36.3071,-0.463734,-0.25497,-0.001148275544255323,-0.0023333707581449227,0.005676724910736084,2.787909081532118,nan,0.0008333333333333334
1873,5583,2021-03-16 10:41:59,22.0486,36.0016,31.6266,14.5879,22.3866,35.2212,23.2993,9.16307,31.3893,36.1713,36.2392,35.6623,35.1194,30.2034,36.1713,36.375,36.2731,36.2053,36.2392,-0.463734,-0.25497,-0.0011088934903122148,-0.0023332634143274013,0.005278170585632324,2.7878915224739793,nan,0.0011111111111111111
1874,5585,2021-03-16 10:42:02,22.0148,36.0016,31.5927,14.5541,22.488,35.2551,23.2655,9.16307,31.3216,36.1713,36.2053,35.6623,35.0855,30.2034,36.2392,36.375,36.341,36.1713,36.2731,-2.82574,1.32313,0.005907601755489302,-0.014328449681829364,0.005686813354492188,2.787856586607547,nan,0.0008333333333333334
1875,5588,2021-03-16 10:42:07,22.0486,36.0016,31.5927,14.5541,22.4204,35.2212,23.2993,9.12941,31.2877,36.0695,36.1374,35.6623,35.0855,30.2373,36.2053,36.4089,36.341,36.1713,36.375,1.89827,2.90122,0.012954207808773856,0.009625094633313406,0.0033923251628875735,2.787863072402758,nan,0.001388888888888889
1876,5589,2021-03-16 10:42:09,22.0148,36.0016,31.5927,14.5879,22.4204,35.2551,23.2317,9.16307,31.3216,36.1374,36.1374,35.6623,35.1194,30.2373,36.2392,36.375,36.4428,36.2392,36.375,-2.82574,-1.04402,-0.004661412245785329,-0.014328449681829364,0.005652542114257812,2.7878329671231206,nan,0.0005555555555555556
1877,5592,2021-03-16 10:42:14,22.0486,36.0016,31.5249,14.5879,22.4204,35.2551,23.2993,9.16307,31.3216,36.1374,36.1034,35.6623,35.1194,30.2373,36.2053,36.375,36.4089,36.2053,36.1034,-0.463734,1.32313,0.005907601755489302,-0.0023875017890101664,0.005806173324584961,2.7878131038618386,nan,0.001388888888888889
1878,5593,2021-03-16 10:42:16,22.0824,36.0356,31.5588,14.5879,22.4204,35.2212,23.2655,9.19674,31.3216,36.1034,36.1034,35.6962,35.1194,30.2373,36.1713,36.375,36.2392,36.2053,36.375,-0.463734,1.32313,0.0058566883960101965,-0.0023874452527304943,0.0043570251464843755,2.787799571814082,nan,0.0005555555555555556
1879,5595,2021-03-16 10:42:19,22.0486,36.0356,31.6605,14.5879,22.3866,35.2212,23.2317,9.16307,31.2877,36.1034,36.0695,35.6623,35.1194,30.2373,36.2731,36.4089,36.375,36.2053,36.4089,1.89827,2.90122,0.012954207808773856,0.00955130566132357,0.0029248228073120116,2.7877982711912193,nan,0.0008333333333333334
1880,5597,2021-03-16 10:42:23,22.0486,36.0016,31.6266,14.5879,22.4204,35.2212,23.2655,9.19674,31.3555,36.1034,36.1034,35.6962,35.0855,30.2373,36.2053,36.375,36.4428,36.2053,36.5107,-5.18774,1.32313,0.005805487523805658,-0.026101954881554583,0.004910990715026856,2.7877505058852448,nan,0.0011111111111111111
1881,5600,2021-03-16 10:42:28,22.0486,36.0016,31.6605,14.6216,22.3866,35.1872,23.2655,9.16307,31.2877,36.2053,36.1034,35.6962,35.1194,30.2373,36.2053,36.341,36.2392,36.2053,36.375,1.89827,2.90122,0.012842235502812655,0.009477080068197702,0.00505613899230957,2.7877475523869086,nan,0.001388888888888889
1882,5602,2021-03-16 10:42:31,22.0486,36.0016,31.5927,14.6216,22.4204,35.2212,23.2655,9.19674,31.3555,36.2053,36.1034,35.6962,35.0855,30.2373,36.2731,36.375,36.1374,36.2053,36.1713,1.89827,1.32313,0.005805487523805658,0.009625094633313406,0.005570199966430664,2.7877366395793497,nan,0.0008333333333333334
1883,5604,2021-03-16 10:42:35,22.0824,36.0016,31.5249,14.6216,22.4542,35.2551,23.2655,9.16307,31.3555,36.2053,36.1713,35.6962,35.0855,30.2373,36.2731,36.375,36.341,36.1713,36.4428,-0.463734,1.32313,0.0058563983619609695,-0.0023873919234494757,0.007067272186279297,2.787707630383476,nan,0.0011111111111111111
1884,5606,2021-03-16 10:42:38,22.0486,36.0016,31.6266,14.5879,22.3866,35.2212,23.2655,9.19674,31.3555,36.2053,36.1034,35.6623,35.1194,30.2373,36.2392,36.4089,36.2392,36.2392,36.4428,-0.463734,1.32313,0.005805487523805658,-0.0023332634143274013,0.005258484363555908,2.787686080815121,nan,0.0008333333333333334
1885,5608,2021-03-16 10:42:42,22.0824,36.0016,31.5249,14.5879,22.4204,35.2212,23.2655,9.19674,31.3555,36.1374,36.1374,35.6962,35.0855,30.2711,36.2392,36.375,36.3071,36.2053,36.1713,-5.18774,1.32313,0.005805487523805658,-0.02670748441338306,0.004797591209411621,2.7876378338613623,nan,0.0011111111111111111
1886,5610,2021-03-16 10:42:45,22.0486,36.0016,31.6266,14.6216,22.4204,35.2212,23.2993,9.16307,31.3216,36.2053,36.1034,35.6623,35.0855,30.2373,36.2392,36.4428,36.1713,36.1374,36.0016,-0.463734,1.32313,0.0058566883960101965,-0.0023332634143274013,0.006430419445037842,2.787617879934749,nan,0.0008333333333333334
1887,5613,2021-03-16 10:42:50,22.0486,36.0016,31.6605,14.5879,22.4204,35.2212,23.2655,9.16307,31.3893,36.1374,36.1374,35.6623,35.0855,30.2373,36.2053,36.375,36.1374,36.2053,36.1374,1.89827,2.11217,0.009186067237058285,0.009477080068197702,0.006450340270996094,2.787609823511754,nan,0.001388888888888889
1888,5614,2021-03-16 10:42:52,22.0824,36.0016,31.5588,14.5879,22.4542,35.2212,23.2655,9.16307,31.3216,36.1713,36.1374,35.6623,35.0515,30.2373,36.2731,36.4089,36.4089,36.2053,36.1034,-0.463734,1.32313,0.0058566883960101965,-0.002369313297183489,0.006258464813232422,2.787585356859167,nan,0.0005555555555555556
1889,5616,2021-03-16 10:42:55,22.0824,36.0016,31.5927,14.6216,22.4204,35.2212,23.2317,9.16307,31.2877,36.0356,36.1034,35.6623,35.0855,30.2373,36.2053,36.375,36.375,36.1713,36.0695,-0.463734,-0.25497,-0.001138463944479588,-0.0023512346709175036,0.005942833423614502,2.7875667247189058,nan,0.0008333333333333334
1890,5619,2021-03-16 10:43:01,22.0824,36.0016,31.5588,14.5541,22.488,35.2212,23.2317,9.16307,31.2877,36.1713,36.1374,35.6623,35.0855,30.2373,36.2392,36.375,36.2392,36.2053,36.1713,1.89827,1.32313,0.0059078942575960984,0.009698655592741747,0.00494962215423584,2.7875677104056464,nan,0.0016666666666666668
1891,5621,2021-03-16 10:43:04,22.0486,36.0356,31.6605,14.5541,22.4204,35.2212,23.2317,9.12941,31.3216,36.1034,36.1034,35.6623,35.0855,30.2373,36.2053,36.4089,36.1713,36.2053,36.341,-0.463734,1.32313,0.0058566883960101965,-0.0023333167460625856,0.00508187198638916,2.7875421585538924,nan,0.0008333333333333334
1892,5623,2021-03-16 10:43:07,22.0486,35.9677,31.491,14.6216,22.4542,35.2551,23.2655,9.16307,31.3555,36.0695,36.1374,35.6623,35.0855,30.2373,36.2053,36.375,36.4428,36.2053,36.2053,-2.82574,-0.25497,-0.001128540574508316,-0.014548123073308371,0.005405981063842774,2.787512988201207,nan,0.0008333333333333334
1893,5626,2021-03-16 10:43:13,22.1162,35.9677,31.5588,14.6216,22.4542,35.2212,23.2655,9.16307,31.3555,36.1374,36.1713,35.6623,35.0855,30.2373,36.2053,36.4089,36.4089,36.2053,36.341,1.89827,2.11217,0.009267552381970478,0.00962420869165522,0.005940262794494629,2.787510201293422,nan,0.0016666666666666668
1894,5628,2021-03-16 10:43:16,22.0486,36.0016,31.5588,14.5879,22.4542,35.1872,23.2317,9.19674,31.2538,36.2053,36.1034,35.6962,35.0855,30.2034,36.2053,36.375,36.4089,36.2053,36.375,-0.463734,1.32313,0.0059080365046228055,-0.002369422330782577,0.005386603355407715,2.7874881499704154,nan,0.0008333333333333334
1895,5630,2021-03-16 10:43:19,22.0824,36.0356,31.491,14.5879,22.4204,35.2212,23.2993,9.19674,31.2877,36.1034,36.1374,35.6962,35.0855,30.2373,36.2053,36.4089,36.375,36.2392,36.0356,4.26027,1.32313,0.0059078942575960984,0.02226535264848928,0.006474565505981446,2.7874863788000948,nan,0.0008333333333333334
1896,5632,2021-03-16 10:43:23,22.0824,36.0016,31.5927,14.6216,22.4204,35.2212,23.2655,9.16307,31.3216,36.1034,36.1374,35.6623,35.0855,30.2034,36.1713,36.4089,36.1374,36.2053,36.0356,-0.463734,1.32313,0.0058566883960101965,-0.0023512346709175036,0.0051522889137268066,2.7874691465423997,nan,0.0011111111111111111
1897,5634,2021-03-16 10:43:26,22.0824,36.0016,31.5249,14.6216,22.4542,35.1872,23.2655,9.16307,31.3555,36.0356,36.1374,35.6962,35.0855,30.2373,36.2053,36.4089,36.4768,36.2053,36.341,-0.463734,1.32313,0.005754426506186746,-0.0023873919234494757,0.005713155746459961,2.787445882943252,nan,0.0008333333333333334
1898,5636,2021-03-16 10:43:30,22.0824,36.0016,31.5249,14.5879,22.4204,35.2551,23.2655,9.16307,31.3555,36.1034,36.2053,35.6962,35.0855,30.2373,36.1713,36.375,36.2731,36.2053,36.0695,-2.82574,-0.25497,-0.001128540574508316,-0.014547453612993916,0.005291679382324219,2.787412253003312,nan,0.0011111111111111111
1899,5639,2021-03-16 10:43:35,22.0824,35.9677,31.6605,14.5879,22.4204,35.2212,23.2655,9.16307,31.3216,36.0695,36.1034,35.6623,35.0855,30.2373,36.2392,36.4089,36.341,36.2053,36.375,-2.82574,1.32313,0.0058566883960101965,-0.013996647575644415,0.005882029056549072,2.7873677488374207,nan,0.001388888888888889
1900,5641,2021-03-16 10:43:38,22.0824,36.0016,31.5588,14.6216,22.4542,35.2212,23.2317,9.19674,31.2877,36.1374,36.1034,35.6623,35.0515,30.2373,36.2053,36.341,36.4089,36.2053,36.0695,-0.463734,0.534077,0.002384701761288877,-0.002369313297183489,0.005118038177490234,2.7873513657071363,nan,0.0008333333333333334
1901,5643,2021-03-16 10:43:42,22.0486,36.0016,31.6605,14.5879,22.4204,35.2212,23.2993,9.16307,31.3216,36.1374,36.1034,35.6623,35.0855,30.2373,36.2392,36.341,36.1713,36.2053,36.4768,-0.463734,1.32313,0.0058566883960101965,-0.002315183956099813,0.005370805740356446,2.78732866770403,nan,0.0011111111111111111
1902,5645,2021-03-16 10:43:45,22.0824,36.0016,31.5249,14.5879,22.4204,35.2212,23.2993,9.16307,31.2538,36.0356,36.1374,35.6623,35.0855,30.2373,36.2731,36.375,36.1374,36.2053,36.4768,-2.82574,2.11217,0.009512778815503033,-0.014547453612993916,0.005616821765899658,2.787293782874885,nan,0.0008333333333333334
1903,5647,2021-03-16 10:43:49,22.1162,36.0016,31.5249,14.5879,22.4204,35.2212,23.2655,9.16307,31.3555,36.0356,36.1374,35.6962,35.0855,30.2373,36.2053,36.375,36.2392,36.2053,36.1034,4.26027,2.11217,0.009267552381970478,0.021931680705175725,0.005238229751586914,2.787308202507479,nan,0.0011111111111111111
1904,5650,2021-03-16 10:43:54,22.0824,35.9677,31.5249,14.5879,22.4204,35.2551,23.2317,9.19674,31.2877,36.1374,36.1713,35.6962,35.0515,30.2373,36.2053,36.4768,36.375,36.1713,36.2053,-0.463734,2.11217,0.009512307943325743,-0.002369313297183489,0.005733088493347168,2.78727808473106,nan,0.001388888888888889
1905,5651,2021-03-16 10:43:56,22.0824,36.0016,31.5927,14.5879,22.4204,35.1872,23.1979,9.19674,31.2538,36.0016,36.1034,35.6623,35.0855,30.2373,36.2392,36.375,36.341,36.2053,36.375,-0.463734,2.90122,0.012954519713060528,-0.0023512346709175036,0.005601764678955078,2.787261164477275,nan,0.0005555555555555556
1906,5654,2021-03-16 10:44:01,22.0824,36.0016,31.5588,14.5879,22.488,35.2212,23.3331,9.16307,31.3555,36.2731,36.0695,35.6623,35.0515,30.2373,36.2053,36.375,36.3071,36.1713,36.2392,1.89827,1.32313,0.005805487523805658,0.009698655592741747,0.006059496879577637,2.787254906239587,nan,0.001388888888888889
1907,5656,2021-03-16 10:44:04,22.0824,36.0016,31.5588,14.5879,22.4542,35.2212,23.2317,9.16307,31.2199,36.2053,36.0695,35.6623,35.0855,30.2034,36.1713,36.375,36.341,36.2053,36.2731,-0.463734,2.11217,0.009594536883502954,-0.002369313297183489,0.005685469627380371,2.7872317649725127,nan,0.0008333333333333334
1908,5658,2021-03-16 10:44:08,22.0824,36.0016,31.5588,14.5879,22.3866,35.2212,23.2993,9.16307,31.3555,36.0356,36.0356,35.6623,35.0855,30.2373,36.2392,36.4089,36.2392,36.2053,36.2731,-5.18774,1.32313,0.005805487523805658,-0.02650524085861867,0.005289579391479492,2.787182442912085,nan,0.0011111111111111111
1909,5660,2021-03-16 10:44:11,22.0824,36.0016,31.5927,14.5879,22.488,35.1872,23.2993,9.19674,31.2877,36.0016,36.1713,35.6623,35.0855,30.2373,36.2392,36.4428,36.375,36.1713,36.4428,-0.463734,1.32313,0.005856828182914949,-0.0023512346709175036,0.005878972053527832,2.7871586121353107,nan,0.0008333333333333334
1910,5662,2021-03-16 10:44:15,22.0824,36.0016,31.5588,14.6553,22.3866,35.2212,23.3331,9.16307,31.3555,36.0356,36.0695,35.6962,35.0855,30.2034,36.2392,36.4428,36.341,36.1713,36.375,-0.463734,2.90122,0.012729661117059891,-0.002369313297183489,0.005068005561828614,2.7871369539779582,nan,0.0011111111111111111
1911,5665,2021-03-16 10:44:20,22.0824,36.0356,31.5588,14.5879,22.3866,35.2212,23.2993,9.16307,31.3216,36.0695,36.1374,35.6623,35.0855,30.2373,36.2053,36.375,36.2392,36.2053,36.2392,-0.463734,1.32313,0.0058566883960101965,-0.0023874452527304943,0.005275985240936279,2.7871137274860707,nan,0.001388888888888889
1912,5667,2021-03-16 10:44:23,22.0824,35.9677,31.5249,14.5879,22.4542,35.1872,23.2993,9.16307,31.3216,36.1034,36.2053,35.6962,35.0515,30.2034,36.2392,36.4089,36.2731,36.2053,36.1713,-0.463734,1.32313,0.005805624849629957,-0.002369313297183489,0.005573177337646485,2.7870909989855908,nan,0.0008333333333333334
1913,5669,2021-03-16 10:44:27,22.0824,36.0016,31.5588,14.5879,22.4542,35.2212,23.2655,9.16307,31.3216,36.2053,36.0356,35.6623,35.0515,30.2034,36.2392,36.4768,36.3071,36.1713,36.4089,-0.463734,1.32313,0.0058566883960101965,-0.002369313297183489,0.005794869899749756,2.7870719833407565,nan,0.0011111111111111111
1914,5671,2021-03-16 10:44:30,22.1162,36.0016,31.5927,14.5541,22.3866,35.2212,23.2655,9.16307,31.3216,36.0695,36.0356,35.6623,35.0855,30.2373,36.2053,36.341,36.2392,36.2053,36.1713,-0.463734,1.32313,0.0058566883960101965,-0.0023511264432436087,0.005630514621734619,2.7870542146504826,nan,0.0008333333333333334
1915,5673,2021-03-16 10:44:33,22.0824,35.9677,31.5588,14.6216,22.3866,35.2212,23.3331,9.19674,31.3555,36.0356,36.1374,35.6962,35.0855,30.2373,36.2053,36.4428,36.375,36.2053,36.341,4.26027,1.32313,0.005805487523805658,0.0216005178215738,0.005299856185913086,2.787056091438075,nan,0.0008333333333333334
1916,5675,2021-03-16 10:44:37,22.1162,36.0016,31.5249,14.5879,22.3866,35.2551,23.2655,9.19674,31.2538,36.1374,36.1034,35.6623,35.0855,30.2373,36.2392,36.4089,36.2731,36.2053,36.3071,-0.463734,1.32313,0.006010023507893232,-0.0023872820314519874,0.005627634525299073,2.7870323633755794,nan,0.0011111111111111111
1917,5677,2021-03-16 10:44:40,22.0824,36.0016,31.5927,14.5541,22.488,35.2212,23.2993,9.16307,31.2199,36.0695,36.2392,35.6283,35.0855,30.2373,36.2053,36.375,36.2731,36.2053,36.2731,-0.463734,1.32313,0.006010320943233387,-0.0023512346709175036,0.005714979648590088,2.7870091351348893,nan,0.0008333333333333334
1918,5680,2021-03-16 10:44:46,22.0824,36.0016,31.5249,14.6216,22.488,35.2212,23.3331,9.16307,31.3555,36.2392,36.2053,35.6623,35.0515,30.2373,36.2053,36.4089,36.3071,36.2053,36.2053,-0.463734,2.90122,0.012729661117059891,-0.0023873919234494757,0.006687892436981201,2.7869799606215384,nan,0.0016666666666666668
1919,5682,2021-03-16 10:44:49,22.0824,36.0016,31.5927,14.5879,22.488,35.2212,23.2993,9.16307,31.2199,36.2053,36.0356,35.6962,35.0855,30.2373,36.2053,36.4089,36.2392,36.2053,36.4089,-0.463734,2.11217,0.009594536883502954,-0.0023512346709175036,0.006271062374114991,2.786954698371379,nan,0.0008333333333333334
1920,5684,2021-03-16 10:44:52,22.0824,35.9677,31.5588,14.5879,22.3866,35.2212,23.2317,9.16307,31.2877,36.0695,36.0695,35.6623,35.0515,30.2034,36.2053,36.4428,36.4428,36.2053,36.2731,-0.463734,0.534077,0.002384701761288877,-0.002351234670917502,0.006906442642211914,2.7869334294467794,nan,0.0008333333333333334
1921,5686,2021-03-16 10:44:56,22.0824,36.0016,31.5249,14.5879,22.4204,35.2212,23.2655,9.16307,31.2199,36.1034,36.1374,35.6623,35.0855,30.2373,36.2053,36.375,36.341,36.2053,36.375,1.89827,-0.25497,-0.0011582017873498574,0.009772659469709868,0.00591965103149414,2.7869300150253276,nan,0.0011111111111111111
1922,5688,2021-03-16 10:44:59,22.0486,36.0016,31.5249,14.6216,22.488,35.1872,23.2655,9.16307,31.3555,36.1374,36.1713,35.6623,35.0515,30.2034,36.1713,36.375,36.2731,36.2053,36.341,-0.463734,1.32313,0.005754426506186746,-0.0023875017890101664,0.006457448959350586,2.7869040359992323,nan,0.0008333333333333334
1923,5690,2021-03-16 10:45:03,22.0824,36.0016,31.5588,14.6216,22.4542,35.2212,23.2993,9.12941,31.2538,36.0695,36.0695,35.6623,35.0515,30.2373,36.2053,36.4089,36.341,36.2053,36.2731,1.89827,0.534077,0.00240537284946165,0.009698655592741747,0.0061384963989257815,2.786894308914169,nan,0.0011111111111111111
1924,5693,2021-03-16 10:45:08,22.0824,36.0016,31.5249,14.5879,22.488,35.2212,23.2993,9.16307,31.3216,36.0356,36.0695,35.6623,35.0855,30.2034,36.2053,36.341,36.375,36.2053,36.4089,-2.82574,1.32313,0.0058566883960101965,-0.014547453612993916,0.007108274459838867,2.786844425973552,nan,0.001388888888888889
1925,5695,2021-03-16 10:45:11,22.1162,36.0016,31.5249,14.5879,22.3866,35.2212,23.2317,9.16307,31.3216,36.0016,36.0695,35.6623,35.0515,30.2034,36.2053,36.341,36.2731,36.2053,36.2392,-0.463734,2.90122,0.012841928992822098,-0.0023872820314519874,0.0065177311897277835,2.7868182280092055,nan,0.0008333333333333334
1926,5697,2021-03-16 10:45:15,22.0824,36.0016,31.5588,14.6216,22.488,35.2212,23.2655,9.19674,31.2538,36.0016,36.1374,35.6962,35.0855,30.2373,36.2392,36.4089,36.341,36.1713,36.341,-0.463734,2.11217,0.009512778815503033,-0.002369313297183489,0.006586357116699219,2.786797043871271,nan,0.0011111111111111111
1927,5699,2021-03-16 10:45:18,22.0824,36.0016,31.5588,14.6216,22.488,35.2212,23.3331,9.16307,31.3216,36.0695,36.1374,35.6623,35.0855,30.2034,36.2392,36.4768,36.2731,36.2053,36.341,-0.463734,2.11217,0.009349286562469944,-0.002369313297183489,0.00416923999786377,2.7867794567998097,nan,0.0008333333333333334
1928,5701,2021-03-16 10:45:22,22.0824,36.0016,31.5249,14.5879,22.5218,35.2212,23.3331,9.16307,31.2877,36.2053,36.1034,35.6623,35.0515,30.2373,36.2053,36.4089,36.2392,36.2053,36.2053,-0.463734,0.534077,0.002384701761288877,-0.0023873919234494757,0.00555482292175293,2.78676107996843,nan,0.0011111111111111111
1929,5703,2021-03-16 10:45:25,22.0824,36.0016,31.5588,14.5879,22.488,35.2212,23.2317,9.16307,31.3216,36.1374,36.0356,35.6623,35.0515,30.2373,36.2053,36.341,36.341,36.1713,36.4768,-5.18774,1.32313,0.0058566883960101965,-0.02650524085861867,0.006162118911743164,2.786718072931947,nan,0.0008333333333333334
1930,5705,2021-03-16 10:45:28,22.1162,36.0016,31.5588,14.5879,22.3866,35.2551,23.2993,9.16307,31.186,36.2392,36.1374,35.6623,35.0855,30.2373,36.2053,36.375,36.375,36.2053,36.4089,-0.463734,2.11217,0.009757594213150651,-0.002369204237347797,0.005817315101623535,2.7866891364642363,nan,0.0008333333333333334
1931,5707,2021-03-16 10:45:32,22.0824,36.0016,31.5588,14.5879,22.3866,35.2551,23.2317,9.19674,31.186,36.2392,36.2053,35.6623,35.0515,30.2373,36.2053,36.4428,36.375,36.2053,36.3071,-0.463734,1.32313,0.006112465204621796,-0.002369313297183489,0.0055250215530395505,2.7866708660153643,nan,0.0011111111111111111
1932,5710,2021-03-16 10:45:37,22.1162,36.0016,31.5927,14.6216,22.4204,35.2212,23.2317,9.19674,31.2538,36.1713,36.1374,35.6623,35.0515,30.2373,36.2053,36.375,36.2731,36.2053,36.3071,-0.463734,2.90122,0.013066497561803126,-0.0023511264432436087,0.005977999687194824,2.786645137597788,nan,0.001388888888888889
1933,5712,2021-03-16 10:45:41,22.0824,36.0016,31.491,14.5541,22.3866,35.2212,23.2655,9.16307,31.2538,36.0356,36.1034,35.6623,35.0515,30.2373,36.2053,36.4089,36.2392,36.2053,36.3071,1.89827,0.534077,0.00240537284946165,0.009846663346677982,0.004593724250793457,2.786637057601332,nan,0.0011111111111111111
1934,5714,2021-03-16 10:45:44,22.0824,36.0016,31.5588,14.6216,22.4542,35.1872,23.2993,9.12941,31.2877,36.0356,36.0695,35.6962,35.0855,30.2034,36.2053,36.4089,36.375,36.1713,36.1713,-5.18774,1.32313,0.005856828182914949,-0.02650524085861867,0.005725083351135254,2.7865952519972943,nan,0.0008333333333333334
