,id,dateTime,Tamb,TtopTestTankHPCir,TbottomTestTankHpCir,TtopSourceTank,TloadTankMix,TTopTestTankLoadCir,TloadMix,TbottomSourceTank,TbottomTestTankLoadCir,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,flowHP,flowLoad,Load_kW,Heat_Capacity_kW,electrcity_kW,COP,nDis,timeStamp_Temp
579,4724,2021-03-12 10:30:50,22.7246,37.0199,33.7286,13.9135,22.7922,33.0165,25.5314,10.5437,31.6266,34.7123,34.407,34.0339,33.5251,29.1195,34.9837,35.2551,35.4926,35.1194,35.0176,991.578,1.32313,0.0020865169997586765,3.74981926200222,1.4886312255859375,2.8307645582456025,nan,0.001388888888888889
580,4727,2021-03-12 10:30:55,22.6908,37.0878,33.6608,13.9135,22.7922,33.0504,25.5652,10.5437,31.6266,34.6105,34.407,34.0339,33.5251,29.1195,34.9837,35.323,35.4247,35.0855,35.1533,989.216,-0.25497,-0.0004118830580774703,3.8953036117927877,1.48947705078125,2.8302503802022216,nan,0.001388888888888889
581,4729,2021-03-12 10:30:58,22.6908,37.0538,33.8304,13.9135,22.7922,33.0843,25.5314,10.5437,31.6266,34.6444,34.4409,34.0678,33.559,29.1195,35.0176,35.289,35.323,35.0855,35.0855,991.578,2.90122,0.004798269892395102,3.6726298614982977,1.488905517578125,2.828384028107282,nan,0.0008333333333333334
582,4732,2021-03-12 10:31:03,22.7246,37.0538,33.8643,13.9135,22.7922,33.1521,25.5652,10.5437,31.6605,34.7462,34.4748,34.0678,33.593,29.1533,35.0515,35.3569,35.289,35.1872,35.0855,991.578,2.11217,0.0035743374235959716,3.633837248551056,1.4928863525390625,2.8287922310793903,nan,0.001388888888888889
583,4734,2021-03-12 10:31:07,22.7246,37.0538,33.8304,13.8798,22.7584,33.1521,25.5314,10.51,31.6944,34.7462,34.5087,34.1017,33.6269,29.1533,35.0515,35.323,35.4587,35.1872,34.9837,989.216,2.11217,0.003492929097827686,3.663711916356165,1.490958984375,2.828086619840725,nan,0.0011111111111111111
584,4736,2021-03-12 10:31:10,22.7246,37.0878,33.9321,13.9135,22.7584,33.1182,25.4976,10.5774,31.6605,34.814,34.5426,34.1356,33.6269,29.1533,35.0515,35.3908,35.3908,35.1872,34.848,989.216,1.32313,0.002188189722990076,3.586764191364752,1.491501953125,2.8274842987510644,nan,0.0008333333333333334
585,4738,2021-03-12 10:31:14,22.7246,37.1217,33.8304,13.8798,22.7584,33.186,25.4637,10.5774,31.7283,34.7462,34.5766,34.1356,33.6608,29.1872,35.0855,35.3908,35.4926,35.2212,35.1194,991.578,1.32313,0.0021879724765868965,3.74981926200222,1.4908321533203126,2.826893295536771,nan,0.0011111111111111111
586,4741,2021-03-12 10:31:19,22.7246,37.0878,33.9321,13.8798,22.7922,33.2199,25.5652,10.5437,31.7622,34.7801,34.6105,34.1356,33.6608,29.1872,35.1194,35.4587,35.6283,35.1872,35.1872,991.578,3.69027,0.006102052129386914,3.595328485735247,1.494206787109375,2.827235695040183,nan,0.001388888888888889
587,4743,2021-03-12 10:31:22,22.7246,37.1557,33.966,13.9135,22.826,33.2538,25.5314,10.5774,31.7283,34.848,34.6783,34.1356,33.6608,29.2211,35.1533,35.4587,35.3908,35.1872,35.0176,986.854,1.32313,0.0022897386382886103,3.6167519762469746,1.4930615234375,2.825327427121356,nan,0.0008333333333333334
588,4745,2021-03-12 10:31:26,22.7246,37.1557,33.9321,13.9135,22.7922,33.2538,25.5314,10.51,31.7622,34.9837,34.7123,34.1695,33.6947,29.2549,35.1533,35.4926,35.5265,35.2212,35.0515,984.492,0.534077,0.0009036616819345911,3.646442097987123,1.4954366455078125,2.824596872934765,nan,0.0011111111111111111
589,4747,2021-03-12 10:31:29,22.6908,37.2236,33.966,13.9135,22.7922,33.2538,25.5652,10.5774,31.7283,34.814,34.7123,34.1695,33.7286,29.2549,35.1872,35.5265,35.4926,35.2212,34.9497,989.216,2.11217,0.0036552094349263137,3.702754901014349,1.4960491943359375,2.8227714001115327,nan,0.0008333333333333334
590,4750,2021-03-12 10:31:34,22.7246,37.2575,33.8982,13.9135,22.7922,33.3217,25.5991,10.5437,31.7961,34.9158,34.7462,34.2034,33.7625,29.2888,35.2212,35.5265,35.4926,35.289,34.9497,991.578,1.32313,0.002289661288215624,3.8272925126375745,1.4959554443359375,2.822149964121479,nan,0.001388888888888889
591,4753,2021-03-12 10:31:39,22.7246,37.2915,33.966,13.8798,22.826,33.3556,25.5314,10.5437,31.83,34.9497,34.7123,34.2713,33.7625,29.3227,35.2551,35.5944,35.4926,35.2551,35.1872,993.94,1.32313,0.0022895475337273083,3.7978088665721166,1.4981881103515626,2.8214753563422206,nan,0.001388888888888889
592,4755,2021-03-12 10:31:43,22.7584,37.3254,34.0678,13.9135,22.7922,33.3217,25.5652,10.5437,31.7961,34.9837,34.7462,34.2713,33.7964,29.3565,35.289,35.5944,35.4926,35.323,35.0515,991.578,1.32313,0.002289661288215624,3.7112526682600007,1.501160400390625,2.82214494656512,nan,0.0011111111111111111
593,4758,2021-03-12 10:31:48,22.7584,37.3254,33.9999,13.8798,22.7584,33.3556,25.5652,10.51,31.8638,34.9497,34.7123,34.2713,33.7964,29.3904,35.289,35.6623,35.5605,35.3569,35.2212,991.578,-0.25497,-0.0004314044655885922,3.7886084075081774,1.5016982421875,2.822767161410583,nan,0.001388888888888889
594,4761,2021-03-12 10:31:53,22.7584,37.4273,34.0678,13.9135,22.826,33.3895,25.4976,10.5437,31.83,34.9158,34.6783,34.3052,33.8304,29.4243,35.323,35.6283,35.6283,35.3908,35.3569,991.578,1.32313,0.002340423032805275,3.8273432401214005,1.5036212158203126,2.822117051261926,nan,0.001388888888888889
595,4763,2021-03-12 10:31:57,22.7584,37.4612,34.1356,13.9135,22.7584,33.4234,25.4976,10.5437,31.8977,34.9158,34.6783,34.3391,33.8643,29.4243,35.3908,35.6623,35.798,35.4247,35.0855,989.216,0.534077,0.0009241370547215875,3.779697363033598,1.50583447265625,2.8202104923067073,nan,0.0011111111111111111
596,4766,2021-03-12 10:32:02,22.7246,37.4612,34.1695,13.8461,22.7584,33.4234,25.4637,10.5774,31.8638,35.0855,34.6783,34.3391,33.8982,29.4243,35.3569,35.7301,35.7641,35.4926,35.3569,991.578,-0.25497,-0.0004510111305349025,3.750274987005956,1.5052828369140625,2.8207601989083204,nan,0.001388888888888889
597,4768,2021-03-12 10:32:05,22.7584,37.4612,34.2034,13.9135,22.826,33.4573,25.4976,10.5774,31.8638,34.848,34.6783,34.373,33.9321,29.3904,35.3908,35.7641,35.8998,35.5605,35.3908,991.578,0.534077,0.0009652524060083694,3.7114805202165404,1.50624560546875,2.8189440298089465,nan,0.0008333333333333334
598,4770,2021-03-12 10:32:09,22.7246,37.4952,34.2034,13.8798,22.826,33.4573,25.5314,10.6111,31.9994,35.0515,34.7123,34.407,33.9321,29.3565,35.4247,35.798,35.7641,35.5944,35.1533,984.492,1.32313,0.0021874031067813196,3.7235879445818263,1.505283203125,2.818301009658166,nan,0.0011111111111111111
599,4772,2021-03-12 10:32:12,22.7584,37.4952,34.2713,13.8798,22.826,33.4573,25.4299,10.6111,31.9316,35.0515,34.6783,34.4409,33.966,29.3565,35.4587,35.8319,35.8659,35.5944,35.3569,991.578,2.11217,0.00365459946912607,3.672859613581595,1.507691650390625,2.8164553894957187,nan,0.0008333333333333334
600,4775,2021-03-12 10:32:17,22.7584,37.4612,34.2713,13.9135,22.8598,33.5251,25.4637,10.6111,31.9994,35.1194,34.7123,34.373,33.9999,29.3227,35.4926,35.798,35.8659,35.5944,35.4247,993.94,0.534077,0.0009239991971200036,3.642781490508769,1.5063592529296876,2.816838601883768,nan,0.001388888888888889
601,4777,2021-03-12 10:32:21,22.7584,37.4952,34.3052,13.8798,22.826,33.4912,25.4299,10.6111,32.0333,35.1194,34.6783,34.4748,34.0339,29.3565,35.4926,35.798,35.8319,35.5944,35.289,991.578,1.32313,0.0021872942834685587,3.634238706946642,1.504399169921875,2.817399916244075,nan,0.0011111111111111111
602,4779,2021-03-12 10:32:24,22.7246,37.4952,34.2713,13.9135,22.826,33.4912,25.5314,10.6111,31.9655,35.2212,34.6783,34.4409,34.0678,29.3565,35.4926,35.8319,35.798,35.5944,35.3569,989.216,2.11217,0.003654417735840538,3.664280215654471,1.502662841796875,2.815574853707115,nan,0.0008333333333333334
603,4781,2021-03-12 10:32:28,22.7584,37.4952,34.2713,13.9135,22.826,33.5251,25.5314,10.5774,32.1011,35.1194,34.7123,34.4409,34.1017,29.3904,35.4926,35.8319,35.8998,35.5944,35.4587,991.578,2.90122,0.004684080921096002,3.672859613581595,1.5048167724609376,2.8148830663100695,nan,0.0011111111111111111
604,4784,2021-03-12 10:32:33,22.7584,37.5292,34.2713,13.8798,22.7922,33.593,25.5652,10.5774,31.9994,35.3569,34.6783,34.4409,34.1017,29.4581,35.5265,35.8998,35.8319,35.5944,35.2551,986.854,1.32313,0.0023910045894551942,3.6939119520654446,1.5070460205078124,2.8153423925692156,nan,0.001388888888888889
605,4786,2021-03-12 10:32:36,22.7584,37.5292,34.2713,13.8798,22.826,33.5251,25.4976,10.5774,32.1011,35.4247,34.6783,34.4748,34.1356,29.4581,35.5265,35.8319,35.7641,35.5605,35.5265,986.854,1.32313,0.002136221310045344,3.6939119520654446,1.507324462890625,2.813542310312263,nan,0.0008333333333333334
606,4788,2021-03-12 10:32:40,22.7584,37.5971,34.3052,13.8798,22.7246,33.559,25.5314,10.5437,32.0333,35.2551,34.7123,34.4748,34.1695,29.492,35.5605,35.8998,35.798,35.5944,35.3908,991.578,1.32313,0.002289014944981121,3.750329278808042,1.5072471923828126,2.812944215631361,nan,0.0011111111111111111
607,4791,2021-03-12 10:32:45,22.7584,37.631,34.3391,13.8798,22.7922,33.593,25.5991,10.5437,32.135,35.2212,34.7801,34.5426,34.2034,29.5598,35.5944,35.8998,35.9677,35.6283,35.4926,991.578,1.32313,0.002187117705131524,3.750329278808042,1.5105714111328126,2.812185481126572,nan,0.001388888888888889
608,4794,2021-03-12 10:32:50,22.7584,37.631,34.373,13.9135,22.7922,33.6269,25.4637,10.5774,32.2028,35.1872,34.814,34.5426,34.2034,29.6275,35.6283,35.9338,35.9677,35.6283,35.5944,996.302,1.32313,0.0021360521971565114,3.729391409059903,1.5106739501953126,2.8113980238864187,nan,0.001388888888888889
609,4797,2021-03-12 10:32:55,22.7922,37.7329,34.373,13.8798,22.7584,33.6269,25.4976,10.5437,32.2028,35.2212,34.848,34.5766,34.2034,29.6614,35.6962,36.0356,36.0016,35.6623,35.4926,989.216,2.11217,0.0034098730807011176,3.8185041149634333,1.5175506591796875,2.8120120471957453,nan,0.001388888888888889
610,4799,2021-03-12 10:32:58,22.7584,37.7329,34.4409,13.9135,22.7584,33.6608,25.4976,10.5437,32.2367,35.289,34.848,34.6105,34.2374,29.6614,35.6623,36.0016,36.1034,35.6962,35.5605,991.578,2.90122,0.004683476774864521,3.7504432047863197,1.5163084716796875,2.810256854271805,nan,0.0008333333333333334
611,4801,2021-03-12 10:33:02,22.7922,37.7329,34.407,13.9135,22.7246,33.7286,25.4637,10.5437,32.2028,35.2212,34.9158,34.6444,34.2374,29.6275,35.6962,36.0356,36.0695,35.7641,35.4587,996.302,1.32313,0.0022885952127107705,3.8069394402600905,1.5159678955078126,2.809709514196983,nan,0.0011111111111111111
612,4803,2021-03-12 10:33:05,22.7584,37.8008,34.4748,13.8798,22.7922,33.6947,25.5652,10.5774,32.3045,35.2551,34.9837,34.6105,34.2374,29.6275,35.6962,36.0016,36.1713,35.798,35.5944,996.302,1.32313,0.002084892827533768,3.8072301493349383,1.5186373291015625,2.8092938021455125,nan,0.0008333333333333334
613,4806,2021-03-12 10:33:10,22.7922,37.8008,34.4748,13.9135,22.8598,33.6947,25.4299,10.5437,32.3045,35.323,34.9837,34.6444,34.2713,29.5936,35.6962,36.0016,36.1713,35.7641,35.4926,991.578,1.32313,0.002084892827533768,3.7890026274360813,1.5186762695312501,2.8098592609320603,nan,0.001388888888888889
614,4808,2021-03-12 10:33:14,22.7584,37.8687,34.5087,13.8798,22.7584,33.7625,25.4637,10.5774,32.3723,35.2551,35.0855,34.6444,34.3052,29.5598,35.6962,36.0356,36.1374,35.798,35.4926,984.492,0.534077,0.0008414761036940205,3.8005578958232307,1.5195704345703125,2.8092955732482436,nan,0.0011111111111111111
615,4810,2021-03-12 10:33:17,22.7584,37.8347,34.5426,13.9135,22.8598,33.6947,25.5314,10.6111,32.2706,35.3908,35.0176,34.6783,34.3052,29.5259,35.7301,36.0356,36.2053,35.798,35.5265,986.854,1.32313,0.0021358393503535383,3.7326890135960644,1.51995947265625,2.807532238083603,nan,0.0008333333333333334
616,4812,2021-03-12 10:33:21,22.7922,37.8687,34.5426,13.8798,22.7584,33.7964,25.4637,10.5774,32.3045,35.4247,35.0855,34.6783,34.3391,29.5598,35.6962,36.1374,36.1713,35.8319,35.7301,986.854,2.11217,0.003571679806598172,3.7710647291474766,1.5198040771484376,2.8069387588849057,nan,0.0011111111111111111
617,4815,2021-03-12 10:33:26,22.7584,37.9027,34.5087,13.8798,22.826,33.8304,25.4637,10.6111,32.3045,35.4247,35.0855,34.7123,34.3391,29.5259,35.7301,36.1034,36.1374,35.9338,35.6623,991.578,2.11217,0.003653077429377402,3.8666477026259973,1.520761474609375,2.80761336882432,nan,0.001388888888888889
618,4817,2021-03-12 10:33:29,22.7922,37.9027,34.4748,13.8798,22.7584,33.8304,25.4637,10.5774,32.4401,35.4587,35.1194,34.7462,34.3391,29.5259,35.7641,36.1034,36.2053,35.8998,35.798,993.94,1.32313,0.00208462691368959,3.9143899854284823,1.5204321289062501,2.804752167989006,nan,0.0008333333333333334
619,4820,2021-03-12 10:33:35,22.7922,37.8687,34.4748,13.8798,22.7922,33.8643,25.4976,10.6111,32.4401,35.4247,35.0855,34.7801,34.407,29.5936,35.798,36.1713,36.2731,35.8998,35.798,986.854,1.32313,0.002135456844189542,3.8479349942135275,1.518883056640625,2.8065511166581962,nan,0.0016666666666666668
620,4823,2021-03-12 10:33:40,22.7922,37.9027,34.4748,13.8798,22.7584,33.8643,25.4976,10.5774,32.5079,35.5265,35.1194,34.7801,34.4409,29.5936,35.8319,36.1374,36.1374,35.9338,35.8998,993.94,1.32313,0.0020335940037434874,3.9143899854284823,1.521541015625,2.806022960520422,nan,0.001388888888888889
621,4825,2021-03-12 10:33:43,22.7922,37.8687,34.5087,13.8461,22.7922,33.8643,25.4637,10.6111,32.474,35.4926,35.1533,34.814,34.4409,29.5936,35.8998,36.2053,36.2392,35.9677,35.9677,989.216,2.90122,0.00457072208943117,3.8186177643016523,1.5223448486328126,2.8043546363036302,nan,0.0008333333333333334
622,4827,2021-03-12 10:33:47,22.826,37.9027,34.5426,13.8461,22.826,33.8982,25.5991,10.5774,32.474,35.5605,35.1533,34.814,34.4409,29.6275,35.8998,36.2392,36.341,35.9677,35.7641,989.216,2.11217,0.0034087525971472385,3.8185545858222127,1.521920654296875,2.803822956451933,nan,0.0011111111111111111
623,4829,2021-03-12 10:33:50,22.7922,37.9706,34.6444,13.8461,22.7922,33.8982,25.3961,10.6111,32.474,35.7641,35.2212,34.848,34.4748,29.6275,35.8998,36.2731,36.341,35.9677,35.798,991.578,2.11217,0.0034087525971472385,3.789230468844826,1.5218872070312501,2.8033995438831045,nan,0.0008333333333333334
624,4832,2021-03-12 10:33:55,22.7922,37.9706,34.7462,13.9135,22.8598,33.9321,25.3961,10.5774,32.5757,35.6962,35.2551,34.848,34.5426,29.6953,35.9677,36.2731,36.2731,35.9677,35.7641,991.578,3.69027,0.00567122023639133,3.6732591917934103,1.5225466308593751,2.80378074379166,nan,0.001388888888888889
625,4834,2021-03-12 10:33:59,22.7584,38.0045,34.7462,13.8798,22.8598,33.8982,25.4976,10.5774,32.6096,35.8659,35.2551,34.848,34.5426,29.6953,35.9677,36.3071,36.2053,36.0016,36.0016,991.578,2.90122,0.004235529283933342,3.712050150107914,1.524201171875,2.8018630586871294,nan,0.0011111111111111111
626,4837,2021-03-12 10:34:04,22.7584,38.0045,34.814,13.8461,22.7922,33.966,25.5652,10.6111,32.6096,35.8319,35.2551,34.8819,34.5766,29.7291,36.0356,36.2392,36.2392,36.0016,35.798,989.216,1.32313,0.0020332894005446883,3.6261499990253454,1.5248909912109376,2.8021686082945947,nan,0.001388888888888889
627,4839,2021-03-12 10:34:07,22.7584,38.0045,34.814,13.8461,22.7584,33.9999,25.4976,10.6448,32.5757,35.5944,35.2212,34.9497,34.5766,29.7291,36.0356,36.3071,36.4428,36.0356,35.8319,989.216,2.11217,0.00340824213022223,3.6261499990253454,1.5256507568359374,2.8003449338396322,nan,0.0008333333333333334
628,4841,2021-03-12 10:34:11,22.7584,38.0385,34.8819,13.8798,22.7922,34.0339,25.5314,10.6111,32.6435,35.7641,35.2212,34.9497,34.6105,29.763,36.0356,36.375,36.4089,36.1374,36.0356,989.216,2.90122,0.004569909774758035,3.5876210897738274,1.525887451171875,2.7995428145869536,nan,0.0011111111111111111
629,4843,2021-03-12 10:34:14,22.7922,38.0724,34.9158,13.8461,22.7922,34.0339,25.5314,10.6111,32.6435,35.798,35.2212,34.9497,34.6105,29.763,36.0356,36.375,36.4089,36.1374,36.0356,991.578,1.32313,0.002084152432519974,3.596020954228728,1.5275902099609375,2.797697582803291,nan,0.0008333333333333334
630,4846,2021-03-12 10:34:19,22.7922,38.0385,34.9497,13.8461,22.7922,34.0339,25.4299,10.6111,32.6435,35.7301,35.2551,35.0176,34.6105,29.8307,36.0356,36.4428,36.5786,36.1713,36.0356,984.492,1.32313,0.002084152432519974,3.493636843792425,1.5266453857421876,2.797809462543126,nan,0.001388888888888889
631,4848,2021-03-12 10:34:23,22.7584,38.1064,34.9497,13.8798,22.826,34.0678,25.4637,10.6111,32.7452,35.6962,35.2212,34.9837,34.6105,29.8646,36.0695,36.4768,36.4089,36.2053,36.1034,991.578,1.32313,0.0019822257987594525,3.5963013561813404,1.527597412109375,2.797020660149044,nan,0.0011111111111111111
632,4851,2021-03-12 10:34:28,22.7584,38.1064,34.9837,13.8798,22.7922,34.1017,25.4637,10.6111,32.7791,35.7641,35.2551,35.0515,34.6444,29.8646,36.1034,36.5107,36.375,36.2731,36.1374,989.216,2.90122,0.004346198481123526,3.549092180522317,1.529087646484375,2.79720596114226,nan,0.001388888888888889
633,4853,2021-03-12 10:34:31,22.7584,38.1404,34.9497,13.8798,22.7922,34.1017,25.4637,10.5774,32.7452,35.8319,35.2551,35.0515,34.6783,29.8985,36.2053,36.5107,36.4768,36.2392,36.1034,991.578,2.11217,0.003245418872226755,3.6350361887945635,1.52904150390625,2.7954071890770726,nan,0.0008333333333333334
634,4856,2021-03-12 10:34:37,22.7584,38.1743,34.9837,13.8798,22.7584,34.1356,25.4976,10.5774,32.847,35.8659,35.289,35.0855,34.7123,30.0001,36.2392,36.5447,36.4428,36.2731,36.341,989.216,1.32313,0.00193097881961164,3.6262636536249113,1.530449951171875,2.7955132110651824,nan,0.0016666666666666668
635,4858,2021-03-12 10:34:40,22.7922,38.2083,34.9837,13.8798,22.7922,34.1695,25.5314,10.6448,32.7791,35.7641,35.289,35.0855,34.7123,30.034,36.2053,36.4768,36.4768,36.341,36.0016,993.94,2.11217,0.0033263581163188683,3.6822375060569708,1.5306898193359375,2.793760156100556,nan,0.0008333333333333334
636,4860,2021-03-12 10:34:43,22.7584,38.2083,34.9497,13.8461,22.7922,34.2034,25.4976,10.6111,32.7791,35.8659,35.323,35.1194,34.7123,30.0679,36.2053,36.4768,36.6126,36.341,36.3071,991.578,2.11217,0.0034074596267786054,3.71239192804274,1.5305751953125,2.792039726892664,nan,0.0008333333333333334
637,4863,2021-03-12 10:34:49,22.7584,38.2083,34.9837,13.8798,22.826,34.2374,25.4637,10.6111,32.8809,35.9338,35.323,35.1194,34.7462,30.1018,36.2392,36.5107,36.4768,36.341,36.341,991.578,1.32313,0.0020326258850618755,3.6736570954295167,1.531171630859375,2.793461966959962,nan,0.0016666666666666668
638,4865,2021-03-12 10:34:52,22.7584,38.2762,34.9497,13.8461,22.7922,34.2034,25.3623,10.5774,32.847,35.9677,35.3569,35.1533,34.7801,30.1356,36.2053,36.5107,36.5107,36.375,36.4428,989.216,2.90122,0.004456822216970034,3.7807202544296574,1.5324990234375,2.7918008486507544,nan,0.0008333333333333334
639,4868,2021-03-12 10:34:57,22.7922,38.2762,34.8819,13.8798,22.7922,34.2713,25.4299,10.5774,32.847,35.8659,35.3908,35.1872,34.7801,30.1695,36.2392,36.4768,36.6126,36.341,36.4089,991.578,0.534077,0.0008615137561389434,3.8668104685226377,1.5315257568359375,2.7924407375445055,nan,0.001388888888888889
640,4871,2021-03-12 10:35:02,22.7584,38.3102,34.8819,13.8798,22.826,34.2713,25.4299,10.6448,32.9148,36.0695,35.4587,35.1872,34.7801,30.1695,36.2392,36.5786,36.5786,36.375,36.2392,989.216,1.32313,0.0020325241652465694,3.8964206367837617,1.5339371337890626,2.791886977924118,nan,0.001388888888888889
641,4873,2021-03-12 10:35:06,22.7922,38.3441,34.9158,13.8798,22.7922,34.3052,25.4637,10.6111,32.9487,36.0356,35.4247,35.2212,34.848,30.1356,36.2731,36.5786,36.5447,36.4089,36.4428,991.578,2.90122,0.004456481672811443,3.9055435080093552,1.534273681640625,2.7914550891683603,nan,0.0011111111111111111
642,4875,2021-03-12 10:35:09,22.7584,38.3441,34.9497,13.8461,22.7922,34.3052,25.4299,10.6448,32.9148,36.0016,35.4926,35.2212,34.848,30.1018,36.3071,36.5786,36.7823,36.4089,36.375,996.302,1.32313,0.002083318539888563,3.885526764552767,1.5346392822265624,2.7898926770820767,nan,0.0008333333333333334
643,4877,2021-03-12 10:35:13,22.7584,38.3441,35.0176,13.8798,22.826,34.3391,25.3961,10.6111,32.9487,36.0356,35.4926,35.2551,34.848,30.0679,36.341,36.6465,36.7483,36.4428,36.2053,996.302,2.11217,0.0033255255819527973,3.8078024930134258,1.5354619140625,2.789350706705879,nan,0.0011111111111111111
644,4879,2021-03-12 10:35:16,22.7922,38.3781,35.0515,13.8461,22.7584,34.3391,25.4637,10.5774,32.9148,36.0356,35.5944,35.289,34.8819,30.0001,36.375,36.6465,36.8841,36.4089,36.4428,991.578,-0.25497,-0.00041124815386081186,3.7896861516623237,1.536765380859375,2.7877089628371796,nan,0.0008333333333333334
645,4882,2021-03-12 10:35:21,22.7584,38.3441,35.0855,13.8798,22.7584,34.3391,25.4299,10.6111,32.9487,36.0695,35.6623,35.289,34.9158,29.9662,36.341,36.6465,36.8162,36.4428,36.1713,993.94,1.32313,0.0020832142598603354,3.721235074758409,1.5375474853515625,2.788123471697068,nan,0.001388888888888889
646,4884,2021-03-12 10:35:25,22.7922,38.412,35.1194,13.8798,22.7922,34.373,25.4637,10.5774,32.9487,36.2053,35.6962,35.289,34.9497,29.9662,36.375,36.6465,36.7144,36.4428,36.1713,986.854,1.32313,0.00213400609200163,3.733083108502749,1.5375776367187501,2.7874960777666438,nan,0.0011111111111111111
647,4887,2021-03-12 10:35:30,22.7584,38.446,35.1194,13.8461,22.7584,34.407,25.4637,10.6111,33.0165,36.1713,35.7641,35.323,34.9837,29.9324,36.375,36.7144,36.7823,36.4768,36.341,991.578,0.534077,0.0008408587349480781,3.7898615932691864,1.539184326171875,2.788001376600291,nan,0.001388888888888889
648,4889,2021-03-12 10:35:33,22.7922,38.446,35.1194,13.8798,22.7922,34.4409,25.3961,10.5437,33.0165,36.1374,35.798,35.323,35.0176,29.9662,36.4089,36.7483,36.6126,36.5107,36.5786,991.578,1.32313,0.002133942204617706,3.7896861516623157,1.5402282714843751,2.785151928025665,nan,0.0008333333333333334
649,4892,2021-03-12 10:35:38,22.7584,38.5139,35.1194,13.8798,22.7922,34.4748,25.3623,10.5774,33.0504,36.1374,35.8659,35.323,34.9837,29.9324,36.4428,36.8162,36.8502,36.4428,36.2053,986.854,0.534077,0.0008613154909950479,3.8487934317462567,1.53915771484375,2.785742353522866,nan,0.001388888888888889
650,4894,2021-03-12 10:35:42,22.7584,38.5139,35.1194,13.8461,22.7922,34.5087,25.4299,10.6111,33.0843,36.2731,35.8998,35.3569,35.0176,29.9324,36.4428,36.7823,36.7483,36.4768,36.2731,991.578,1.32313,0.0021337284145959046,3.867217332517363,1.5392332763671874,2.785269343041873,nan,0.0011111111111111111
651,4896,2021-03-12 10:35:45,22.7922,38.5139,35.1533,13.8461,22.7922,34.5426,25.3961,10.6111,33.0504,36.2392,36.0016,35.3569,35.0176,29.9662,36.4089,36.7483,36.8502,36.5107,36.4768,991.578,-1.04402,-0.0017638525275152199,3.8284191911490333,1.540142333984375,2.7848808480651757,nan,0.0008333333333333334
652,4898,2021-03-12 10:35:49,22.7584,38.5479,35.1872,13.8124,22.7922,34.5426,25.4299,10.5437,33.0843,36.1713,35.9677,35.3569,35.0515,30.0001,36.4428,36.8502,36.8502,36.5447,36.4428,989.216,1.32313,0.002184510072314809,3.8195901274798567,1.542935302734375,2.78434578299632,nan,0.0011111111111111111
653,4901,2021-03-12 10:35:54,22.7584,38.5819,35.2212,13.8461,22.7922,34.5426,25.3961,10.6111,33.0504,36.2392,36.0356,35.3908,35.0515,30.034,36.5107,36.8162,36.7823,36.5786,36.2053,991.578,2.11217,0.0035684722448246415,3.8287103518606798,1.540793701171875,2.7837006692238306,nan,0.001388888888888889
654,4903,2021-03-12 10:35:57,22.7922,38.5819,35.2212,13.8461,22.7584,34.5766,25.3961,10.6111,33.1182,36.2392,36.0695,35.3908,35.0855,30.0679,36.5447,36.8502,36.8502,36.6465,36.6126,991.578,1.32313,0.002184550395690242,3.828533111853402,1.5411132812500001,2.7821165988935856,nan,0.0008333333333333334
655,4906,2021-03-12 10:36:02,22.7246,38.6498,35.2212,13.8461,22.7922,34.6444,25.4299,10.6111,33.1182,36.2053,36.0695,35.4247,35.1194,30.1018,36.5447,36.8841,36.952,36.6465,36.375,986.854,1.32313,0.0022861086217103974,3.8876370272315124,1.5422747802734376,2.7827506266010227,nan,0.001388888888888889
656,4908,2021-03-12 10:36:06,22.7922,38.6158,35.2551,13.8798,22.7922,34.6444,25.4299,10.6111,33.1182,36.1374,36.0356,35.4247,35.1533,30.1018,36.5786,36.9181,37.0199,36.6465,36.5786,996.302,1.32313,0.0022861086217103974,3.846772716221797,1.5428924560546875,2.783448289354928,nan,0.0011111111111111111
657,4910,2021-03-12 10:36:09,22.7584,38.6158,35.2212,13.8461,22.826,34.6783,25.3623,10.5774,33.1521,36.2392,36.0695,35.4247,35.1533,30.1018,36.6126,36.952,36.8841,36.6804,36.4089,986.854,1.32313,0.0022859940374311636,3.848906814967102,1.5438195800781251,2.7818807205455123,nan,0.0008333333333333334
658,4912,2021-03-12 10:36:13,22.7922,38.6498,35.2551,13.8798,22.7922,34.6783,25.4976,10.5774,33.186,36.2053,36.1374,35.4587,35.1533,30.1356,36.6126,36.8841,37.0538,36.7144,36.7823,989.216,2.90122,0.00490090355495977,3.8580540846651257,1.5449654541015625,2.7813926952012,nan,0.0011111111111111111
659,4914,2021-03-12 10:36:16,22.7922,38.6498,35.323,13.8124,22.8598,34.6783,25.4299,10.6111,33.186,36.2731,36.1034,35.4926,35.1872,30.1695,36.5786,36.8841,36.952,36.6465,36.341,993.94,1.32313,0.002235105411059458,3.798941802130595,1.545896240234375,2.7797860947435846,nan,0.0008333333333333334
660,4917,2021-03-12 10:36:21,22.7584,38.6498,35.3908,13.8461,22.826,34.7462,25.3623,10.6111,33.2199,36.3071,36.1374,35.4926,35.1872,30.1356,36.6465,36.952,37.0538,36.6804,36.6126,986.854,0.534077,0.0009227017753071966,3.6951591674947855,1.5464123535156251,2.7801402021489876,nan,0.001388888888888889
